,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
70,0.71,0.7485703185703185,0.7105772005772006,0.7120939530234883,0.72,0.7547707847707849,0.7164862914862915,0.719756290685826,0.69,0.7209288260758849,0.6863347763347764,0.6815763546798029,0.76,0.8030848236730591,0.7539213564213564,0.7252441600267687
71,0.73,0.7376984126984126,0.7025405313640608,0.690271963907238,0.7,0.6984343434343434,0.6514294202529496,0.646284723077892,0.76,0.7398268398268398,0.7142562176385706,0.6969111225032278,0.79,0.681923076923077,0.7097582972582972,0.6652007469654528
72,0.72,0.7597041847041848,0.7356837606837607,0.7187193362193363,0.73,0.7670301920301921,0.7433760683760684,0.7260453435453436,0.73,0.7755815821605295,0.744017094017094,0.7207096106507872,0.8,0.8342368158157631,0.8079059829059829,0.7939392712550607
73,0.68,0.7312842712842713,0.7176748251748252,0.6937217095769729,0.68,0.7376010101010102,0.7135081585081584,0.6865945165945166,0.67,0.73125,0.7144172494172494,0.688666899462094,0.77,0.8100663225663226,0.7896153846153846,0.7620295055821371
74,0.69,0.7258333333333333,0.7137917637917638,0.6976179952679319,0.66,0.6991666666666666,0.6887917637917638,0.6671729360631397,0.66,0.7016297591297592,0.6853826728826728,0.66582674571805,0.72,0.7767857142857143,0.7529040404040405,0.718620276838072
75,0.65,0.6860281385281385,0.6547222222222222,0.6268700738989363,0.62,0.6515079365079365,0.6269444444444445,0.594433679883595,0.7,0.7015277777777778,0.695,0.6668702408702409,0.8,0.8130810366104484,0.773611111111111,0.7360846496498671
76,0.65,0.6992965367965368,0.629018759018759,0.6213448555838449,0.67,0.7102525252525252,0.6501298701298701,0.642077251953413,0.65,0.6793838383838384,0.6281060606060607,0.6155911271391148,0.71,0.7550584795321638,0.7075505050505051,0.6709297754189395
77,0.72,0.760661234190646,0.7603030303030303,0.7461651904063051,0.73,0.7727777777777778,0.7686363636363637,0.7537053140096618,0.75,0.7855290461172814,0.7864141414141415,0.7740173735975835,0.76,0.8033387445887445,0.8053030303030303,0.7701610085820613
78,0.66,0.703373015873016,0.6753751803751804,0.6580750896849968,0.68,0.7202380952380952,0.6964862914862916,0.6762295444493587,0.69,0.7177045177045177,0.7005808080808082,0.6778521975436677,0.74,0.7672176434676434,0.7587229437229437,0.7238104905846842
79,0.75,0.7763721804511279,0.7333261183261184,0.731251111317525,0.73,0.7560703185703186,0.7138816738816738,0.7118556408070476,0.77,0.7896553773024362,0.742020202020202,0.7383745608097404,0.82,0.8537820512820513,0.7808730158730158,0.763531746031746
