,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
43,0.85,0.7714015151515152,0.8272727272727274,0.7855786042406697,0.86,0.7797348484848485,0.8363636363636363,0.7951149946237419,0.84,0.7567478354978355,0.8181818181818181,0.7738296501690611,0.86,0.7693067226890757,0.8363636363636363,0.7966320668271468
44,0.81,0.7561309523809524,0.784047619047619,0.7648949579831934,0.84,0.799066985645933,0.8047619047619048,0.7870805269998818,0.86,0.8147603858130174,0.8269841269841269,0.8060685923114764,0.86,0.7951551226551227,0.8238095238095238,0.7995459534159226
45,0.83,0.8756565656565657,0.8576923076923076,0.8073773448773448,0.83,0.8756565656565657,0.8576923076923076,0.8073773448773448,0.78,0.7050340741130214,0.7928571428571429,0.7288747110766746,0.8,0.8049134199134199,0.8114163614163615,0.7655902576955208
46,0.85,0.7961309523809523,0.8595238095238095,0.815024154589372,0.85,0.7961309523809523,0.8595238095238095,0.815024154589372,0.84,0.7851729153199741,0.8484126984126984,0.8042616642616643,0.83,0.849861111111111,0.8363924963924964,0.7987121857965848
47,0.83,0.7817460317460319,0.8408333333333333,0.7964605453683415,0.82,0.7589682539682541,0.8265476190476191,0.7800716564794526,0.82,0.755843454790823,0.8457142857142858,0.7855122655122655,0.84,0.7636309523809525,0.8590476190476191,0.7978906761515456
48,0.78,0.7424786324786324,0.8127272727272727,0.7485258107232802,0.8,0.7635897435897435,0.8327272727272728,0.7696713215591935,0.81,0.7456093906093907,0.840909090909091,0.7746647143705967,0.8,0.8252564102564103,0.8276923076923076,0.7695653501088284
49,0.82,0.7414996114996116,0.805,0.7497136066547831,0.82,0.7414996114996116,0.805,0.7497136066547831,0.83,0.742020202020202,0.8058333333333334,0.7579971526481823,0.84,0.736510809451986,0.8025,0.7571531850216061
50,0.76,0.7169963369963369,0.7794133644133644,0.7276396118501383,0.79,0.7537121212121212,0.803131313131313,0.754454953371362,0.81,0.7585281385281385,0.8222222222222222,0.7745587745587745,0.83,0.7488852813852814,0.8444444444444444,0.7890939514337683
51,0.77,0.8091175491175491,0.7815934065934066,0.7360499214604956,0.8,0.8452380952380952,0.8137362637362637,0.7653387788991041,0.82,0.8507425907425906,0.826923076923077,0.7747906080610255,0.76,0.6965065816536404,0.7728937728937729,0.7183182472543086
52,0.84,0.762560246770773,0.8409090909090908,0.7840017068277938,0.86,0.791916971916972,0.8571428571428571,0.8045816384051678,0.84,0.774416971916972,0.8428571428571429,0.7896083763730822,0.84,0.759346046110752,0.7992857142857144,0.7674389665708039
