,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
54,0.21,0.18655844155844156,0.2389682539682539,0.18255494505494504,0.27,0.24318722943722942,0.29310966810966815,0.24275362318840576,0.36,0.3992304625199362,0.3925613275613276,0.354210358056266,0.29,0.23747557997557997,0.32917027417027417,0.2377856193985226
55,0.23,0.12967532467532467,0.23444444444444446,0.15698162129184778,0.26,0.2121978021978022,0.2663888888888889,0.21398366070596517,0.39,0.35315476190476186,0.3980266955266955,0.34395838177168103,0.31,0.23852188552188552,0.3167929292929293,0.2298199649812553
56,0.24,0.16398148148148148,0.2414377289377289,0.17681348401429536,0.29,0.26420454545454547,0.28984432234432234,0.24494660564454612,0.38,0.37148671589848065,0.3790567765567766,0.34705979872054926,0.35,0.26134920634920633,0.3482570207570208,0.263184389258558
57,0.17,0.14196411331935152,0.19353535353535353,0.14706618962432919,0.24,0.18506789506789506,0.24789432789432791,0.19911510058568885,0.38,0.39649350649350656,0.37580419580419583,0.3507108350586612,0.31,0.23890488821523306,0.3194949494949495,0.2407119247393847
58,0.23,0.1830882352941176,0.2317307692307692,0.18811092789256284,0.3,0.24123076923076922,0.29608974358974355,0.2433797729618163,0.41,0.48278584160937105,0.4036879786879787,0.3841401641928617,0.35,0.26792546583850935,0.34249999999999997,0.27394635924347305
59,0.21,0.16103174603174603,0.2234343434343434,0.15423414304993252,0.26,0.22287023865971234,0.2803787878787879,0.2211858076563959,0.35,0.35257575757575754,0.35404040404040404,0.3229218011315198,0.28,0.21336580086580087,0.29348484848484846,0.20958204231050592
60,0.3,0.18806547619047617,0.27899766899766903,0.20842492652275263,0.32,0.23136039886039886,0.29642191142191143,0.2375229771649209,0.42,0.3837599206349206,0.4267754467754468,0.38654369784804565,0.34,0.26270175438596494,0.32805749805749806,0.2648524386455421
61,0.23,0.17422268907563027,0.2415909090909091,0.1893253968253968,0.27,0.2122661959618481,0.2852020202020202,0.23156377757400776,0.38,0.3721044546850999,0.39234848484848484,0.35905084872086307,0.31,0.2692857142857143,0.3176262626262626,0.26181402318012226
62,0.18,0.14363636363636362,0.20488400488400488,0.1531785418882193,0.25,0.21607142857142855,0.2877122877122877,0.22613192904656323,0.35,0.39909090909090905,0.3834781884781885,0.3548924376277317,0.28,0.23157407407407407,0.30941697191697193,0.23551948051948052
63,0.22,0.17032828282828283,0.21833333333333335,0.16273001508295626,0.26,0.23995129870129875,0.26242424242424245,0.22375152625152622,0.37,0.3334865900383142,0.3596969696969697,0.317910342570918,0.32,0.2757076980990024,0.2992929292929293,0.23159756909756912
64,0.23,0.15590579710144928,0.19615384615384615,0.16152777777777777,0.28,0.25583333333333336,0.24615384615384617,0.23619532555702766,0.4,0.395,0.35224358974358977,0.3473633047162459,0.36,0.2679185031544378,0.3,0.24869784263036449
65,0.24,0.14707875457875458,0.22499999999999995,0.16574263801885136,0.33,0.30108225108225106,0.32246031746031745,0.2776203328834908,0.4,0.3966800356506238,0.3922799422799423,0.3616474532015794,0.37,0.28279153766769866,0.35730880230880235,0.2756832298136646
66,0.25,0.1596856725146199,0.26621212121212123,0.1828495054798182,0.27,0.2105229716520039,0.28606060606060607,0.21802165068294102,0.4,0.3846801346801347,0.39823232323232316,0.3718454693853132,0.3,0.2084224598930481,0.3209090909090909,0.23181337181337183
67,0.24,0.23784722222222224,0.2595815295815296,0.1776998491704374,0.28,0.2592424242424242,0.30454545454545456,0.23661020521061088,0.3,0.3661904761904762,0.32635753135753137,0.29654287233234605,0.36,0.3263276397515528,0.38235930735930734,0.28885087719298247
68,0.21,0.15395299145299143,0.22671550671550672,0.1654841628959276,0.27,0.21790322580645163,0.2802819402819403,0.2268250617631423,0.39,0.372399898951623,0.3861846486846487,0.3542870655914133,0.31,0.22590909090909092,0.3152636252636253,0.22799724795692536
69,0.2,0.1361904761904762,0.20027777777777778,0.14890938761906503,0.29,0.22432567432567435,0.28991452991452993,0.23078147067131155,0.35,0.3181552706552707,0.3439102564102564,0.30602525067998215,0.31,0.23076923076923075,0.3022222222222222,0.2237792066894234
70,0.17,0.16110554163185742,0.19999999999999998,0.1634039069495459,0.23,0.23853174603174604,0.26675324675324674,0.224390756302521,0.29,0.29349206349206347,0.3223593073593073,0.29521765953344903,0.29,0.24953968253968256,0.3233766233766234,0.2537683695178951
71,0.23,0.15105154965211892,0.22709401709401708,0.160518648018648,0.3,0.2627777777777778,0.30034188034188036,0.2556437473774935,0.34,0.31431623931623937,0.33711538461538465,0.2962069544550363,0.32,0.2535449735449736,0.3163675213675214,0.24657730184045973
